Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open,Close,Pips,Profit,Duration,Gain,
22/06/2021 12:43,22/06/2021 17:06,EURUSD,Buy,0.10,-,-,1.18846,1.19070,0.0,2428.00,4h 23m,+1.43%,
21/06/2021 18:22,22/06/2021 17:06,EURUSD,Buy,0.10,-,-,1.19162,1.19070,0.0,-1117.00,22h 43m,-0.65%,
17/06/2021 16:09,21/06/2021 06:08,EURJPY,Buy,0.10,-,-,131.75900,130.42900,0.0,-13432.00,3d ,-6.79%,
17/06/2021 16:10,21/06/2021 06:08,EURJPY,Buy,0.10,-,-,131.76900,130.42900,0.0,-13532.00,3d ,-7.34%,
17/06/2021 02:13,21/06/2021 06:08,EURJPY,Buy,0.10,-,-,132.81800,130.42900,0.0,-24022.00,4d ,-10.83%,
17/06/2021 02:13,21/06/2021 06:08,EURJPY,Buy,0.10,-,-,132.81800,130.42900,0.0,-24022.00,4d ,-9.77%,
15/06/2021 16:49,16/06/2021 21:43,EURJPY,Buy,0.10,-,-,133.45900,132.77700,0.0,-6911.00,1d ,-2.65%,
15/06/2021 17:09,16/06/2021 21:43,EURJPY,Buy,0.10,-,-,133.53400,132.77700,0.0,-7661.00,1d ,-3.02%,
16/06/2021 15:20,16/06/2021 17:11,USDJPY,Buy,0.10,-,-,109.82500,109.93200,0.0,1020.00,1h 51m,+0.39%,
16/06/2021 15:13,16/06/2021 17:11,USDJPY,Buy,0.10,-,-,109.84600,109.93300,0.0,820.00,1h 58m,+0.32%,
11/06/2021 10:25,14/06/2021 18:09,GBPJPY,Buy,0.10,-,-,154.92900,155.25900,0.0,3214.00,3d ,+1.26%,
10/06/2021 16:41,14/06/2021 18:09,GBPJPY,Buy,0.10,-,-,155.20500,155.25800,0.0,408.00,4d ,+0.16%,
10/06/2021 15:45,10/06/2021 15:48,USDJPY,Buy,0.10,-,-,109.68900,109.74900,0.0,550.00,3m,+0.22%,
10/06/2021 14:48,10/06/2021 15:42,EURUSD,Buy,0.10,-,-,1.21742,1.21912,0.0,1813.00,54m,+0.72%,
09/06/2021 11:20,10/06/2021 07:27,EURUSD,Buy,0.10,-,-,1.21907,1.21650,0.0,-3011.00,20h 6m,-1.15%,
09/06/2021 16:41,10/06/2021 07:27,EURUSD,Buy,0.10,-,-,1.22132,1.21650,0.0,-5477.00,14h 45m,-2.12%,
09/06/2021 12:12,09/06/2021 18:44,EURUSD,Buy,0.10,-,-,1.21861,1.21895,0.0,323.00,6h 31m,+0.12%,
08/06/2021 03:47,09/06/2021 11:16,GBPUSD,Buy,0.10,-,-,1.41693,1.41859,0.0,1721.00,1d ,+0.66%,
08/06/2021 02:12,09/06/2021 11:16,GBPUSD,Buy,0.10,-,-,1.41788,1.41861,0.0,703.00,1d ,+0.27%,
08/06/2021 10:49,09/06/2021 02:16,GBPUSD,Buy,0.10,-,-,1.41388,1.41507,0.0,1207.00,15h 26m,+0.47%,
08/06/2021 10:49,09/06/2021 02:16,GBPUSD,Buy,0.10,-,-,1.41389,1.41506,0.0,1185.00,15h 26m,+0.46%,
04/06/2021 17:57,07/06/2021 18:16,EURUSD,Buy,0.10,-,-,1.21664,1.21948,0.0,3004.00,3d ,+1.19%,
04/06/2021 16:23,07/06/2021 18:16,EURUSD,Buy,0.10,-,-,1.21741,1.21948,0.0,2163.00,3d ,+0.86%,
07/06/2021 09:23,07/06/2021 18:16,EURUSD,Buy,0.10,-,-,1.21564,1.21948,0.0,4146.00,8h 52m,+1.68%,
04/06/2021 15:52,04/06/2021 15:56,EURUSD,Buy,0.10,-,-,1.21617,1.21682,0.0,663.00,3m,+0.27%,
02/06/2021 15:32,03/06/2021 16:47,USDJPY,Buy,0.10,-,-,109.70500,110.12900,0.0,4118.00,1d ,+1.70%,
02/06/2021 13:14,03/06/2021 16:47,USDJPY,Buy,0.10,-,-,109.79100,110.12900,0.0,3258.00,1d ,+1.37%,
31/05/2021 04:07,03/06/2021 16:46,USDJPY,Buy,0.10,-,-,109.72500,110.12800,0.0,3860.00,3d ,+1.64%,
31/05/2021 01:53,03/06/2021 16:46,USDJPY,Buy,0.10,-,-,109.86600,110.12800,0.0,2450.00,3d ,+1.06%,
27/05/2021 17:45,27/05/2021 17:48,USDJPY,Buy,0.10,-,-,109.52900,109.56900,0.0,350.00,2m,+0.15%,
