Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open,Close,Pips,Profit,Duration,Gain
22/02/21 15:52,22/02/21 18:23,TESLA',Buy,0.01,-,-,738,742,0,3.83,2h 30m,0.10%
22/02/21 17:29,22/02/21 17:50,UT100',Buy,0.1,-,-,13294,13324,0,29.75,21m,0.80%
12/02/21 20:15,22/02/21 17:50,XAUUSD,Buy,0.01,-,-,1818.02,1808.81,0,-9.21,9d ,-0.25%
11/02/21 16:14,22/02/21 17:50,XAUUSD,Buy,0.01,-,-,1837.22,1808.8,0,-28.42,11d ,-0.76%
11/02/21 15:30,22/02/21 17:50,XAUUSD,Buy,0.01,-,-,1839.77,1808.8,0,-30.97,11d ,-0.82%
10/02/21 18:12,22/02/21 17:50,PFIZER,Buy,0.05,-,-,34.91,34.18,0,-3.65,11d ,-0.10%
22/02/21 17:15,22/02/21 17:28,UT100',Buy,0.1,-,-,13301,13304,0,2.85,12m,0.08%
16/02/21 13:47,22/02/21 13:15,XAUUSD,Buy,0.01,-,-,1799.92,1799.98,0,0.06,5d ,0.00%
17/02/21 19:42,19/02/21 10:37,EURUSD,Buy,0.02,-,-,1.20386,1.21366,0,19.6,1d ,0.52%
19/02/21 8:33,19/02/21 10:37,USOIL',Buy,0.02,-,-,59,59,0,10.14,2h 4m,0.27%
19/02/21 1:05,19/02/21 3:44,USOIL',Buy,0.02,-,-,59,59,0,-0.06,2h 39m,0.00%
17/02/21 19:42,18/02/21 20:30,EURUSD,Buy,0.02,-,-,1.20386,1.20889,0,10.06,1d ,0.27%
17/02/21 16:14,18/02/21 13:40,GBPUSD,Buy,0.02,-,-,1.38354,1.3979,0,28.72,21h 26m,0.78%
17/02/21 19:42,18/02/21 9:58,EURUSD,Buy,0.02,-,-,1.20386,1.20707,0,6.42,14h 16m,0.17%
17/02/21 12:35,18/02/21 8:45,EURUSD,Buy,0.02,-,-,1.20616,1.20614,0,-0.04,20h 10m,0.00%
17/02/21 13:30,18/02/21 8:23,EURUSD,Buy,0.06,-,-,1.2052,1.20516,0,-0.24,18h 53m,-0.01%
17/02/21 15:49,18/02/21 8:10,GBPUSD,Buy,0.02,-,-,1.38459,1.38807,0,6.96,16h 21m,0.19%
17/02/21 11:22,17/02/21 16:46,GBPNZD,Sell,0.04,-,-,1.92972,1.9297,0,0.05,5h 23m,0.00%
17/02/21 5:44,17/02/21 6:39,GBPNZD,Sell,0.06,-,-,1.92933,1.92902,0,1.34,54m,0.04%
12/02/21 13:33,15/02/21 12:06,EURUSD,Buy,0.05,-,-,1.20946,1.21269,0,16.15,2d ,0.44%
12/02/21 6:54,12/02/21 12:24,USOIL',Buy,0.05,-,-,58,58,0,-0.05,5h 29m,0.00%
11/02/21 15:19,11/02/21 15:24,XAUUSD,Buy,0.01,-,-,1839.95,1840.97,0,1.02,4m,0.03%
10/02/21 20:37,10/02/21 21:08,XAUUSD,Buy,0.01,-,-,1841.87,1842.58,0,0.71,30m,0.02%
10/02/21 19:19,10/02/21 19:51,GBPNZD,Sell,0.03,-,-,1.91966,1.91892,0,1.6,32m,0.04%
10/02/21 15:20,10/02/21 18:00,GBPNZD,Sell,0.05,-,-,1.91818,1.91787,0,1.12,2h 40m,0.03%
10/02/21 9:33,10/02/21 13:39,GBPNZD,Sell,0.03,-,-,1.91601,1.9157,0,0.67,4h 6m,0.02%
09/02/21 10:16,10/02/21 10:18,GBPJPY,Buy,0.03,-,-,144.112,144.913,0,22.94,1d ,0.63%
10/02/21 5:27,10/02/21 7:48,GBPNZD,Sell,0.03,-,-,1.91077,1.9101,0,1.46,2h 21m,0.04%
09/02/21 9:33,09/02/21 17:17,GBPJPY,Buy,0.03,-,-,144.27,144.299,0,0.83,7h 43m,0.02%
09/02/21 13:02,09/02/21 17:17,CADJPY,Buy,0.05,-,-,82.173,82.294,0,5.79,4h 14m,0.16%
09/02/21 9:22,09/02/21 16:56,CADJPY,Buy,0.03,-,-,82.291,82.293,0,0.06,7h 34m,0.00%
05/02/21 13:21,05/02/21 13:59,XAUUSD,Buy,0.01,-,-,1794.12,1799.66,0,5.54,38m,0.15%
05/02/21 13:12,05/02/21 13:59,XAUUSD,Buy,0.01,-,-,1798.1,1799.6,0,1.5,46m,0.04%
04/02/21 6:32,05/02/21 13:59,USDCHF,Sell,0.03,-,-,0.90014,0.90235,0,-7.35,1d ,-0.20%
05/02/21 3:02,05/02/21 13:59,AUDUSD,Buy,0.03,-,-,0.75877,0.76222,0,10.35,10h 56m,0.29%
04/02/21 13:57,05/02/21 13:36,EURUSD,Buy,0.03,-,-,1.1986,1.20035,0,5.25,23h 38m,0.15%
04/02/21 7:31,05/02/21 13:36,EURUSD,Buy,0.03,-,-,1.20026,1.20035,0,0.27,1d ,0.01%
03/02/21 12:21,05/02/21 13:36,EURUSD,Buy,0.01,-,-,1.2007,1.20035,0,-0.35,2d ,-0.01%
04/02/21 15:47,05/02/21 1:08,AUDUSD,Buy,0.03,-,-,0.75917,0.75928,0,0.33,9h 20m,0.01%
02/02/21 4:45,03/02/21 10:51,AUDUSD,Buy,0.05,-,-,0.76205,0.762,0,-0.25,1d ,-0.01%
02/02/21 14:52,03/02/21 10:26,XAUUSD,Buy,0.02,-,-,1832.46,1832.54,0,0.16,19h 33m,0.00%
01/02/21 13:33,01/02/21 19:04,AUDUSD,Buy,0.05,-,-,0.76274,0.76313,0,1.95,5h 31m,0.05%
26/01/21 7:54,28/01/21 16:15,GBPUSD,Buy,0.02,-,-,1.36148,1.3725,0,22.04,2d ,0.61%
28/01/21 9:40,28/01/21 16:15,USDCAD,Sell,0.05,-,-,1.28776,1.28036,0,28.9,6h 35m,0.81%
28/01/21 7:37,28/01/21 12:15,AUDUSD,Buy,0.05,-,-,0.76046,0.76065,0,0.95,4h 38m,0.03%
28/01/21 7:06,28/01/21 8:06,USDCAD,Sell,0.05,-,-,1.28384,1.28389,0,-0.19,1h 0m,-0.01%
26/01/21 7:54,26/01/21 11:23,GBPUSD,Buy,0.01,-,-,1.36148,1.36662,0,5.14,3h 28m,0.14%
25/01/21 10:56,25/01/21 12:15,AUDJPY,Sell,0.05,-,-,80.282,80.24,0,2.02,1h 19m,0.06%
22/01/21 7:04,25/01/21 2:51,EURGBP,Sell,0.05,-,-,0.88917,0.8887,0,3.22,2d ,0.09%
22/01/21 6:18,25/01/21 2:51,EURGBP,Sell,0.03,-,-,0.88819,0.88873,0,-2.22,2d ,-0.06%
08/01/21 14:42,20/01/21 15:20,XAUUSD,Buy,0.01,-,-,1878.77,1867.4,0,-11.37,12d ,-0.32%
08/01/21 13:14,20/01/21 15:20,XAUUSD,Buy,0.01,-,-,1883.42,1866.9,0,-16.52,12d ,-0.46%
08/01/21 14:45,20/01/21 15:20,XAUUSD,Buy,0.02,-,-,1868.57,1866.88,0,-3.38,12d ,-0.09%
08/01/21 12:47,20/01/21 15:20,XAUUSD,Buy,0.01,-,-,1888.23,1867.08,0,-21.15,12d ,-0.59%
18/01/21 16:25,20/01/21 15:20,NZDJPY,Buy,0.05,-,-,73.761,74.181,0,20.29,1d ,0.57%
18/01/21 5:18,20/01/21 15:20,EURJPY,Buy,0.03,-,-,125.176,125.294,0,3.42,2d ,0.10%
15/01/21 16:05,20/01/21 15:07,USOIL',Buy,0.01,-,-,52,54,0,15.94,4d ,0.45%
15/01/21 15:10,18/01/21 6:45,XAUUSD,Buy,0.01,-,-,1832.4,1838.66,0,6.26,2d ,0.18%
15/01/21 15:07,18/01/21 6:45,XAUUSD,Buy,0.01,-,-,1835.42,1838.57,0,3.15,2d ,0.09%
15/01/21 12:52,15/01/21 14:52,GBPJPY,Buy,0.01,-,-,141.26,141.321,0,0.59,2h 0m,0.02%
14/01/21 12:54,15/01/21 9:32,EURCAD,Buy,0.03,-,-,1.53938,1.54057,0,2.81,20h 38m,0.08%
13/01/21 18:49,15/01/21 9:32,EURCAD,Buy,0.01,-,-,1.54337,1.54057,0,-2.21,1d ,-0.06%
13/01/21 18:37,15/01/21 9:32,EURCAD,Buy,0.02,-,-,1.54356,1.54057,0,-4.71,1d ,-0.13%
14/01/21 14:40,15/01/21 9:32,EURCAD,Buy,0.03,-,-,1.53738,1.54051,0,7.39,18h 51m,0.21%
13/01/21 19:14,15/01/21 9:32,EURCAD,Buy,0.01,-,-,1.5422,1.54051,0,-1.34,1d ,-0.04%
13/01/21 12:33,15/01/21 7:09,GBPAUD,Sell,0.01,-,-,1.7679,1.764,0,3.02,1d ,0.08%
11/01/21 15:01,15/01/21 7:09,NZDUSD,Buy,0.01,-,-,0.71502,0.71946,0,4.44,3d ,0.13%
15/01/21 6:51,15/01/21 7:05,EURJPY,Buy,0.03,-,-,125.917,125.95,0,0.95,14m,0.03%
11/01/21 15:01,14/01/21 17:58,NZDUSD,Buy,0.01,-,-,0.71502,0.72345,0,8.43,3d ,0.24%
13/01/21 12:33,14/01/21 17:57,GBPAUD,Sell,0.01,-,-,1.7679,1.75689,0,8.59,1d ,0.24%
13/01/21 18:15,13/01/21 18:25,XAUUSD,Sell,0.05,-,-,1858.73,1856.73,0,10,9m,0.28%
12/01/21 13:49,13/01/21 15:16,GBPAUD,Sell,0.02,-,-,1.76356,1.76351,0,0.08,1d ,0.00%
13/01/21 7:32,13/01/21 7:41,XAUUSD,Sell,0.05,-,-,1861.06,1859.04,0,10.1,9m,0.29%
13/01/21 7:12,13/01/21 7:16,XAUUSD,Sell,0.05,-,-,1859.04,1859.01,0,0.15,4m,0.00%
12/01/21 11:05,12/01/21 19:05,GBPAUD,Sell,0.01,-,-,1.75926,1.75882,0,0.34,7h 59m,0.01%
12/01/21 10:43,12/01/21 19:05,GBPAUD,Sell,0.01,-,-,1.7587,1.75885,0,-0.12,8h 21m,0.00%
11/01/21 13:56,11/01/21 16:33,NZDUSD,Buy,0.02,-,-,0.7167,0.71704,0,0.68,2h 37m,0.02%
11/01/21 13:43,11/01/21 16:28,NZDUSD,Buy,0.02,-,-,0.71719,0.71743,0,0.48,2h 45m,0.01%
11/01/21 14:20,11/01/21 15:25,XAUUSD,Buy,0.02,-,-,1829.54,1846.86,0,34.64,1h 5m,1.00%
11/01/21 13:38,11/01/21 15:06,USDCAD,Sell,0.03,-,-,1.28229,1.28192,0,0.87,1h 28m,0.03%
11/01/21 4:22,11/01/21 10:36,AUDUSD,Buy,0.03,-,-,0.77027,0.77143,0,3.48,6h 14m,0.10%
08/01/21 18:40,11/01/21 8:16,USDCHF,Sell,0.04,-,-,0.88727,0.88724,0,0.14,2d ,0.00%
11/01/21 1:11,11/01/21 5:14,XAUUSD,Buy,0.02,-,-,1833.92,1834.53,0,1.22,4h 2m,0.04%
08/01/21 7:49,08/01/21 10:52,USDCHF,Sell,0.05,-,-,0.88631,0.88607,0,1.35,3h 3m,0.04%
07/01/21 14:58,08/01/21 6:44,NZDUSD,Buy,0.04,-,-,0.72295,0.72638,0,13.72,15h 46m,0.40%
07/01/21 17:31,08/01/21 5:23,XAUUSD,Buy,0.02,-,-,1910.08,1911.19,0,2.22,11h 52m,0.06%
06/01/21 16:45,07/01/21 16:21,XAUUSD,Buy,0.01,-,-,1902.55,1914.78,0,12.23,23h 35m,0.36%
06/01/21 16:44,07/01/21 16:21,XAUUSD,Buy,0.01,-,-,1904.24,1914.7,0,10.46,23h 36m,0.31%
07/01/21 14:05,07/01/21 16:06,NZDUSD,Buy,0.02,-,-,0.7247,0.72471,0,0.02,2h 1m,0.00%
07/01/21 10:31,07/01/21 12:48,AUDUSD,Buy,0.02,-,-,0.7747,0.77504,0,0.68,2h 17m,0.02%
06/01/21 15:34,07/01/21 3:21,GBPCAD,Buy,0.01,-,-,1.72211,1.72213,0,0.01,11h 47m,0.00%
06/01/21 16:11,06/01/21 20:04,XAUUSD,Buy,0.01,-,-,1904.94,1922.06,0,17.12,3h 53m,0.50%
06/01/21 15:48,06/01/21 18:53,XAUUSD,Buy,0.03,-,-,1909.68,1909.73,0,0.15,3h 5m,0.00%
04/01/21 17:48,06/01/21 8:22,NZDUSD,Buy,0.01,-,-,0.71568,0.7284,0,12.72,1d ,0.37%
04/01/21 17:21,05/01/21 17:50,NZDUSD,Buy,0.02,-,-,0.71582,0.72503,0,18.42,1d ,0.54%
04/01/21 17:13,05/01/21 7:52,AUDJPY,Buy,0.03,-,-,78.917,79.35,0,12.62,14h 39m,0.37%
04/01/21 19:48,05/01/21 6:55,USOIL',Buy,0.03,-,-,47,48,0,4.11,11h 7m,0.12%
04/01/21 20:05,05/01/21 6:55,USOIL',Buy,0.02,-,-,48,48,0,1.66,10h 49m,0.05%
04/01/21 16:04,05/01/21 3:13,USOIL',Buy,0.02,-,-,48,48,0,4.98,11h 9m,0.15%
04/01/21 17:38,04/01/21 20:02,GBPUSD,Buy,0.02,-,-,1.35523,1.35608,0,1.7,2h 24m,0.05%
04/01/21 15:56,04/01/21 16:51,USOIL',Buy,0.02,-,-,48,48,0,1.36,55m,0.04%
04/01/21 3:14,04/01/21 15:48,EURCAD,Buy,0.05,-,-,1.55632,1.56109,0,18.74,12h 33m,0.56%
04/01/21 3:15,04/01/21 8:08,EURJPY,Buy,0.05,-,-,126.209,126.226,0,0.82,4h 53m,0.02%
18/12/20 16:14,24/12/20 2:32,CADJPY,Buy,0.03,-,-,80.887,80.674,0,-6.17,5d ,-0.18%
21/12/20 0:20,24/12/20 2:32,CADJPY,Buy,0.03,-,-,80.715,80.674,0,-1.19,3d ,-0.04%
21/12/20 22:54,24/12/20 2:32,CADJPY,Buy,0.03,-,-,80.388,80.672,0,8.23,2d ,0.25%
21/12/20 5:34,21/12/20 15:55,AUDUSD,Buy,0.03,-,-,0.75629,0.75561,0,-2.04,10h 21m,-0.06%
21/12/20 7:32,21/12/20 15:55,AUDUSD,Buy,0.03,-,-,0.75494,0.75561,0,2.01,8h 22m,0.06%
21/12/20 8:26,21/12/20 14:13,CADJPY,Buy,0.03,-,-,80.445,80.451,0,0.18,5h 47m,0.01%
20/12/20 22:02,21/12/20 9:38,GBPUSD,Buy,0.03,-,-,1.34233,1.32361,0,-56.16,11h 36m,-1.66%
21/12/20 1:47,21/12/20 9:38,GBPUSD,Buy,0.03,-,-,1.33741,1.32359,0,-41.46,7h 50m,-1.21%
21/12/20 7:47,21/12/20 9:38,GBPUSD,Buy,0.03,-,-,1.32763,1.32363,0,-12,1h 50m,-0.35%
21/12/20 0:16,21/12/20 8:35,EURUSD,Buy,0.03,-,-,1.22096,1.22101,0,0.15,8h 18m,0.00%
21/12/20 2:47,21/12/20 5:06,CADJPY,Buy,0.03,-,-,80.47,80.489,0,0.55,2h 19m,0.02%
18/12/20 9:38,18/12/20 10:31,GBPUSD,Buy,0.03,-,-,1.35068,1.35087,0,0.57,52m,0.02%
14/12/20 16:07,14/12/20 18:54,USOIL',Buy,0.01,-,-,46,47,0,8.51,2h 46m,0.25%
14/12/20 10:04,14/12/20 10:29,XAUUSD,Buy,0.03,-,-,1826.9,1819.36,0,-22.62,25m,-0.65%
14/12/20 7:20,14/12/20 10:03,GBPAUD,Sell,0.03,-,-,1.76787,1.77648,0,-19.52,2h 43m,-0.56%
14/12/20 8:37,14/12/20 9:28,XAUUSD,Buy,0.03,-,-,1828.84,1829.82,0,2.94,51m,0.08%
11/12/20 13:19,11/12/20 17:36,GBPUSD,Buy,0.01,-,-,1.31523,1.32034,0,5.11,4h 17m,0.15%
11/12/20 16:58,11/12/20 17:36,EURJPY,Buy,0.01,-,-,125.812,125.851,0,0.38,38m,0.01%
11/12/20 16:56,11/12/20 17:36,EURJPY,Buy,0.01,-,-,125.839,125.851,0,0.12,40m,0.00%
11/12/20 15:36,11/12/20 17:36,EURJPY,Buy,0.01,-,-,125.924,125.851,0,-0.7,2h 0m,-0.02%
11/12/20 15:33,11/12/20 17:36,EURJPY,Buy,0.02,-,-,125.939,125.851,0,-1.7,2h 3m,-0.05%
09/12/20 13:35,11/12/20 10:52,EURGBP,Buy,0.01,-,-,0.89938,0.91753,0,23.98,1d ,0.70%
10/12/20 17:58,11/12/20 0:15,XAUUSD,Buy,0.01,-,-,1831.9,1838.33,0,6.43,6h 17m,0.19%
10/12/20 16:15,11/12/20 0:15,XAUUSD,Buy,0.01,-,-,1833.55,1838.36,0,4.81,8h 0m,0.14%
10/12/20 17:38,11/12/20 0:15,XAUUSD,Buy,0.01,-,-,1834.27,1838.36,0,4.09,6h 36m,0.12%
10/12/20 15:47,10/12/20 16:28,XAUUSD,Buy,0.01,-,-,1837.88,1837.06,0,-0.82,40m,-0.02%
10/12/20 15:56,10/12/20 16:28,XAUUSD,Buy,0.01,-,-,1835.93,1837.02,0,1.09,31m,0.03%
