Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open,Close,Pips,Profit,Duration,Gain,
25/06/2021 09:03,25/06/2021 18:03,EURUSD,Buy,0.50,-,-,1.19379,1.19453,0.0,37.00,9h 0m,+0.30%,
25/06/2021 08:51,25/06/2021 18:03,EURUSD,Buy,0.50,-,-,1.19419,1.19482,0.0,31.50,9h 11m,+0.26%,
25/06/2021 09:01,25/06/2021 17:40,EURUSD,Buy,0.50,-,-,1.19402,1.19609,0.0,103.50,8h 39m,+0.85%,
25/06/2021 16:00,25/06/2021 17:40,EURUSD,Buy,0.50,-,-,1.19591,1.19611,0.0,10.00,1h 40m,+0.08%,
25/06/2021 16:00,25/06/2021 16:42,EURUSD,Buy,0.50,-,-,1.19591,1.19631,0.0,20.00,42m,+0.17%,
25/06/2021 16:00,25/06/2021 16:01,EURUSD,Buy,1.00,-,-,1.19591,1.19599,0.0,8.00,1m,+0.07%,
25/06/2021 10:00,25/06/2021 15:43,EURUSD,Buy,2.49,-,-,1.19458,1.19521,0.0,156.87,5h 43m,+1.32%,
25/06/2021 15:06,25/06/2021 15:10,EURUSD,Buy,0.51,-,-,1.19474,1.19475,0.0,0.51,3m,+0.00%,
25/06/2021 15:06,25/06/2021 15:07,EURUSD,Buy,0.50,-,-,1.19474,1.19474,0.0,0.00,1m,+0.00%,
25/06/2021 10:00,25/06/2021 14:38,EURUSD,Buy,2.51,-,-,1.19458,1.19460,0.0,5.02,4h 38m,+0.04%,
25/06/2021 09:55,25/06/2021 12:05,EURUSD,Buy,2.50,-,-,1.19462,1.19464,0.0,5.00,2h 9m,+0.04%,
25/06/2021 09:55,25/06/2021 10:45,EURUSD,Buy,2.50,-,-,1.19462,1.19445,0.0,-42.50,49m,-0.36%,
25/06/2021 08:51,25/06/2021 09:27,EURUSD,Buy,0.50,-,-,1.19420,1.19423,0.0,1.50,36m,+0.01%,
25/06/2021 08:50,25/06/2021 09:27,EURUSD,Buy,0.50,-,-,1.19420,1.19423,0.0,1.50,37m,+0.01%,
25/06/2021 08:50,25/06/2021 09:27,EURUSD,Buy,0.50,-,-,1.19421,1.19421,0.0,0.00,36m,+0.00%,
24/06/2021 23:28,25/06/2021 04:20,GBPUSD,Sell,1.01,-,-,1.39309,1.39222,0.0,84.84,4h 51m,+0.72%,
24/06/2021 23:33,25/06/2021 04:20,EURUSD,Sell,1.01,-,-,1.19331,1.19380,0.0,-49.01,4h 47m,-0.41%,
24/06/2021 23:30,25/06/2021 01:01,EURUSD,Sell,1.01,-,-,1.19325,1.19325,0.0,0.48,1h 30m,+0.00%,
24/06/2021 23:28,24/06/2021 23:39,EURUSD,Sell,1.01,-,-,1.19324,1.19322,0.0,2.02,11m,+0.02%,
24/06/2021 21:20,24/06/2021 23:11,GBPUSD,Sell,1.01,-,-,1.39335,1.39333,0.0,2.02,1h 51m,+0.02%,
24/06/2021 20:15,24/06/2021 23:11,EURUSD,Sell,1.01,-,-,1.19330,1.19343,0.0,-13.13,2h 56m,-0.11%,
24/06/2021 18:47,24/06/2021 22:20,EURUSD,Sell,1.01,-,-,1.19330,1.19327,0.0,3.03,3h 33m,+0.03%,
24/06/2021 21:11,24/06/2021 22:04,GBPUSD,Sell,1.01,-,-,1.39290,1.39281,0.0,9.09,52m,+0.08%,
24/06/2021 21:00,24/06/2021 21:59,GBPUSD,Sell,1.01,-,-,1.39280,1.39274,0.0,6.05,59m,+0.05%,
24/06/2021 19:34,24/06/2021 21:19,EURUSD,Sell,1.01,-,-,1.19323,1.19317,0.0,6.05,1h 44m,+0.05%,
24/06/2021 19:25,24/06/2021 20:01,EURUSD,Sell,1.01,-,-,1.19304,1.19297,0.0,7.07,36m,+0.06%,
24/06/2021 19:24,24/06/2021 19:49,EURUSD,Sell,1.01,-,-,1.19300,1.19300,0.0,0.00,24m,+0.00%,
24/06/2021 18:13,24/06/2021 19:16,EURUSD,Sell,1.01,-,-,1.19312,1.19292,0.0,20.20,1h 3m,+0.17%,
24/06/2021 18:08,24/06/2021 18:57,EURUSD,Sell,1.01,-,-,1.19313,1.19273,0.0,40.40,49m,+0.34%,
24/06/2021 18:07,24/06/2021 18:57,EURUSD,Sell,1.01,-,-,1.19292,1.19270,0.0,22.22,50m,+0.19%,
24/06/2021 18:02,24/06/2021 18:57,EURUSD,Sell,1.01,-,-,1.19278,1.19268,0.0,10.10,55m,+0.09%,
24/06/2021 18:01,24/06/2021 18:57,EURUSD,Sell,1.01,-,-,1.19268,1.19268,0.0,0.00,56m,+0.00%,
24/06/2021 18:00,24/06/2021 18:57,EURUSD,Sell,1.01,-,-,1.19259,1.19268,0.0,-9.09,57m,-0.08%,
24/06/2021 17:57,24/06/2021 18:57,EURUSD,Sell,1.01,-,-,1.19262,1.19268,0.0,-6.06,1h 0m,-0.05%,
24/06/2021 18:00,24/06/2021 18:57,EURUSD,Sell,1.01,-,-,1.19259,1.19268,0.0,-9.09,57m,-0.08%,
24/06/2021 17:52,24/06/2021 18:57,EURUSD,Sell,1.01,-,-,1.19251,1.19268,0.0,-17.17,1h 5m,-0.15%,
24/06/2021 17:45,24/06/2021 17:48,EURUSD,Sell,1.01,-,-,1.19260,1.19256,0.0,4.04,2m,+0.03%,
24/06/2021 16:06,24/06/2021 17:05,EURUSD,Buy,1.01,-,-,1.19504,1.19483,0.0,-21.21,58m,-0.18%,
24/06/2021 16:04,24/06/2021 17:05,EURUSD,Buy,1.01,-,-,1.19519,1.19476,0.0,-43.43,1h 0m,-0.37%,
24/06/2021 16:04,24/06/2021 17:05,EURUSD,Buy,1.01,-,-,1.19524,1.19476,0.0,-48.48,1h 1m,-0.41%,
24/06/2021 16:03,24/06/2021 17:05,EURUSD,Buy,1.01,-,-,1.19532,1.19476,0.0,-56.56,1h 1m,-0.47%,
24/06/2021 15:36,24/06/2021 17:05,EURUSD,Buy,1.01,-,-,1.19478,1.19475,0.0,-3.03,1h 28m,-0.03%,
24/06/2021 15:35,24/06/2021 15:50,EURUSD,Buy,1.01,-,-,1.19496,1.19501,0.0,5.05,14m,+0.04%,
24/06/2021 15:10,24/06/2021 15:26,EURUSD,Sell,1.01,-,-,1.19381,1.19442,0.0,-61.61,15m,-0.51%,
24/06/2021 15:09,24/06/2021 15:26,EURUSD,Sell,1.01,-,-,1.19371,1.19442,0.0,-71.71,16m,-0.59%,
24/06/2021 15:08,24/06/2021 15:13,EURUSD,Sell,1.01,-,-,1.19369,1.19356,0.0,13.13,4m,+0.11%,
24/06/2021 15:04,24/06/2021 15:13,EURUSD,Sell,1.01,-,-,1.19350,1.19356,0.0,-6.06,8m,-0.05%,
24/06/2021 15:01,24/06/2021 15:03,EURUSD,Sell,1.01,-,-,1.19340,1.19337,0.0,3.03,2m,+0.02%,
23/06/2021 18:46,23/06/2021 19:19,EURUSD,Buy,1.01,-,-,1.19476,1.19458,0.0,-18.18,32m,-0.15%,
23/06/2021 19:00,23/06/2021 19:19,EURUSD,Buy,1.01,-,-,1.19481,1.19457,0.0,-24.24,18m,-0.20%,
23/06/2021 18:43,23/06/2021 18:49,EURUSD,Buy,1.01,-,-,1.19482,1.19484,0.0,2.02,5m,+0.02%,
23/06/2021 18:39,23/06/2021 18:40,EURUSD,Buy,1.01,-,-,1.19436,1.19442,0.0,6.06,43s,+0.05%,
23/06/2021 18:27,23/06/2021 18:34,EURUSD,Buy,1.01,-,-,1.19460,1.19463,0.0,3.03,7m,+0.02%,
23/06/2021 15:09,23/06/2021 18:09,EURUSD,Buy,3.01,-,-,1.19438,1.19440,0.0,6.02,3h 0m,+0.05%,
23/06/2021 15:09,23/06/2021 17:51,EURUSD,Buy,3.01,-,-,1.19441,1.19540,0.0,297.99,2h 41m,+2.51%,
23/06/2021 14:50,23/06/2021 15:00,GBPJPY,Buy,0.30,-,-,154.89200,154.90200,0.0,2.70,9m,+0.02%,
23/06/2021 14:50,23/06/2021 14:59,GBPJPY,Buy,0.20,-,-,154.89200,154.89400,0.0,0.36,9m,+0.00%,
23/06/2021 14:34,23/06/2021 14:52,EURUSD,Buy,3.00,-,-,1.19446,1.19450,0.0,12.00,18m,+0.10%,
