Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open,Close,Pips,Profit,Duration,Gain,
18/06/2021 23:54,21/06/2021 11:05,CADCHF,Buy,0.31,-,-,0.74070,0.73870,0.0,-69.50,2d ,-2.39%,
18/06/2021 23:56,21/06/2021 04:57,USDJPY,Sell,0.31,-,-,110.22500,110.12100,0.0,26.16,2d ,+0.91%,
18/06/2021 23:00,21/06/2021 01:44,AUDJPY,Buy,0.31,-,-,82.53800,82.59000,0.0,11.89,2d ,+0.41%,
18/06/2021 23:17,21/06/2021 01:43,AUDNZD,Buy,0.31,-,-,1.07975,1.07929,0.0,-12.95,2d ,-0.45%,
18/06/2021 23:53,21/06/2021 01:34,EURCAD,Sell,0.31,-,-,1.47834,1.47720,0.0,26.01,2d ,+0.91%,
18/06/2021 23:16,21/06/2021 01:34,USDCAD,Sell,0.31,-,-,1.24479,1.24427,0.0,9.91,2d ,+0.35%,
18/06/2021 23:54,21/06/2021 01:07,GBPCAD,Sell,0.31,-,-,1.72040,1.71939,0.0,21.99,2d ,+0.78%,
18/06/2021 23:49,21/06/2021 00:31,EURUSD,Buy,0.31,-,-,1.18585,1.18642,0.0,14.03,2d ,+0.50%,
18/06/2021 23:00,21/06/2021 00:31,EURUSD,Buy,0.31,-,-,1.18676,1.18635,0.0,-16.35,2d ,-0.58%,
18/06/2021 23:49,21/06/2021 00:31,EURJPY,Buy,0.31,-,-,130.68500,130.80200,0.0,29.46,2d ,+1.05%,
18/06/2021 23:49,21/06/2021 00:30,GBPUSD,Buy,0.31,-,-,1.37931,1.38059,0.0,36.31,2d ,+1.32%,
11/06/2021 23:48,14/06/2021 10:02,EURGBP,Buy,0.31,-,-,0.85772,0.85823,0.0,18.52,2d ,+0.68%,
11/06/2021 23:49,14/06/2021 08:03,EURCHF,Buy,0.31,-,-,1.08745,1.08797,0.0,15.02,2d ,+0.55%,
11/06/2021 23:56,14/06/2021 08:00,USDCHF,Buy,0.31,-,-,0.89812,0.89876,0.0,19.97,2d ,+0.74%,
11/06/2021 23:52,14/06/2021 07:25,AUDCHF,Buy,0.31,-,-,0.69182,0.69282,0.0,32.29,2d ,+1.21%,
11/06/2021 23:21,14/06/2021 04:24,CADCHF,Buy,0.31,-,-,0.73851,0.73901,0.0,14.94,2d ,+0.56%,
11/06/2021 23:00,14/06/2021 03:58,USDCAD,Buy,0.31,-,-,1.21607,1.21657,0.0,9.87,2d ,+0.37%,
11/06/2021 23:18,14/06/2021 00:08,GBPCAD,Sell,0.31,-,-,1.71686,1.71702,0.0,-7.45,2d ,-0.28%,
11/06/2021 23:48,14/06/2021 00:07,GBPJPY,Sell,0.31,-,-,154.82200,154.73000,0.0,22.26,2d ,+0.85%,
04/06/2021 23:51,07/06/2021 04:58,EURGBP,Buy,0.31,-,-,0.85885,0.85986,0.0,40.49,2d ,+1.56%,
04/06/2021 23:16,04/06/2021 23:54,GBPCAD,Sell,0.31,-,-,1.71108,1.71030,0.0,17.86,38m,+0.69%,
04/06/2021 23:00,04/06/2021 23:54,CADCHF,Buy,0.31,-,-,0.74411,0.74465,0.0,16.45,54m,+0.64%,
04/06/2021 23:21,04/06/2021 23:53,USDCAD,Sell,0.31,-,-,1.20821,1.20745,0.0,17.34,31m,+0.68%,
04/06/2021 23:01,04/06/2021 23:51,EURCAD,Sell,0.31,-,-,1.46982,1.46935,0.0,9.90,50m,+0.39%,
28/05/2021 23:52,31/05/2021 10:17,AUDCHF,Sell,0.31,-,-,0.69365,0.69565,0.0,-72.68,2d ,-2.79%,
28/05/2021 23:55,31/05/2021 06:24,CADCHF,Sell,0.31,-,-,0.74525,0.74424,0.0,30.97,2d ,+1.20%,
28/05/2021 23:54,31/05/2021 05:06,USDCHF,Sell,0.31,-,-,0.90010,0.89909,0.0,30.98,2d ,+1.22%,
28/05/2021 23:56,31/05/2021 05:00,GBPCAD,Buy,0.31,-,-,1.71340,1.71442,0.0,22.59,2d ,+0.90%,
28/05/2021 23:49,31/05/2021 04:59,GBPUSD,Buy,0.31,-,-,1.41864,1.41967,0.0,28.67,2d ,+1.15%,
28/05/2021 23:50,31/05/2021 03:58,USDJPY,Sell,0.31,-,-,109.86400,109.75600,0.0,27.25,2d ,+1.11%,
28/05/2021 23:16,31/05/2021 03:54,AUDJPY,Sell,0.31,-,-,84.68600,84.63400,0.0,11.60,2d ,+0.47%,
28/05/2021 23:04,31/05/2021 03:45,EURCAD,Buy,0.31,-,-,1.47236,1.47233,0.0,-4.70,2d ,-0.19%,
28/05/2021 23:29,28/05/2021 23:44,USDCAD,Sell,0.31,-,-,1.20829,1.20764,0.0,14.52,14m,+0.59%,
21/05/2021 23:54,24/05/2021 08:09,AUDCHF,Buy,0.31,-,-,0.69412,0.69462,0.0,15.06,2d ,+0.62%,
21/05/2021 23:48,24/05/2021 01:41,NZDUSD,Buy,0.31,-,-,0.71621,0.71723,0.0,28.90,2d ,+1.21%,
21/05/2021 23:56,24/05/2021 01:18,GBPJPY,Sell,0.31,-,-,154.17200,154.06900,0.0,25.50,2d ,+1.07%,
21/05/2021 23:00,24/05/2021 00:03,AUDNZD,Sell,0.31,-,-,1.07917,1.07825,0.0,17.71,2d ,+0.75%,
