Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open,Close,Pips,Profit,Duration,Gain
25/08/20 3:00,25/08/20 8:00,CADJPY,Sell,0.05,-,-,80.185,80.078,0,535,4h 59m,0.16%
25/08/20 4:00,25/08/20 8:00,AUDJPY,Sell,0.05,-,-,76.062,75.984,0,390,3h 59m,0.12%
25/08/20 4:00,25/08/20 6:38,GBPJPY,Sell,0.05,-,-,138.627,138.876,0,-1245,2h 38m,-0.38%
25/08/20 3:00,25/08/20 6:00,USDJPY,Sell,0.05,-,-,105.996,105.923,0,365,3h 0m,0.11%
25/08/20 3:00,25/08/20 6:00,CHFJPY,Sell,0.05,-,-,116.224,116.236,0,-60,3h 0m,-0.02%
25/08/20 3:00,25/08/20 6:00,AUDJPY,Sell,0.05,-,-,75.99,75.982,0,40,3h 0m,0.01%
25/08/20 3:00,25/08/20 5:01,GBPJPY,Sell,0.05,-,-,138.541,138.806,0,-1325,2h 1m,-0.40%
25/08/20 1:15,25/08/20 2:10,USDJPY,Buy,0.05,-,-,105.969,105.969,0,0,55m,0.00%
24/08/20 4:45,24/08/20 9:45,CHFJPY,Sell,0.05,-,-,115.971,116.017,0,-230,5h 0m,-0.07%
24/08/20 4:45,24/08/20 9:45,CADJPY,Sell,0.05,-,-,80.285,80.382,0,-485,4h 59m,-0.15%
24/08/20 3:05,24/08/20 8:55,USDJPY,Sell,0.05,-,-,105.909,105.849,0,300,5h 50m,0.09%
24/08/20 4:25,24/08/20 7:05,AUDJPY,Sell,0.05,-,-,75.835,75.846,0,-55,2h 39m,-0.02%
24/08/20 4:40,24/08/20 7:00,EURJPY,Sell,0.04,-,-,124.806,124.749,0,228,2h 20m,0.07%
24/08/20 0:05,24/08/20 1:10,USDJPY,Buy,0.05,-,-,105.799,105.811,0,60,1h 5m,0.02%
24/08/20 0:05,24/08/20 1:10,GBPJPY,Buy,0.05,-,-,138.466,138.584,0,590,1h 4m,0.18%
21/08/20 1:55,21/08/20 2:10,USDJPY,Buy,0.05,-,-,105.754,105.733,0,-105,15m,-0.03%
21/08/20 1:55,21/08/20 2:10,EURJPY,Buy,0.05,-,-,125.473,125.475,0,10,14m,0.00%
20/08/20 1:45,20/08/20 2:10,USDJPY,Buy,0.05,-,-,105.988,106.02,0,160,25m,0.05%
19/08/20 1:30,19/08/20 2:10,USDJPY,Buy,0.05,-,-,105.374,105.387,0,65,40m,0.02%
19/08/20 1:30,19/08/20 2:10,CADJPY,Buy,0.05,-,-,79.993,80.06,0,335,40m,0.10%
18/08/20 0:06,18/08/20 1:10,CADJPY,Buy,0.05,-,-,80.232,80.161,0,-355,1h 3m,-0.11%
12/08/20 1:10,12/08/20 2:10,USDJPY,Buy,0.05,-,-,106.491,106.495,0,20,1h 0m,0.01%
12/08/20 1:40,12/08/20 2:10,EURJPY,Buy,0.05,-,-,125.028,125.022,0,-30,29m,-0.01%
10/08/20 1:25,10/08/20 2:10,GBPJPY,Buy,0.05,-,-,138.187,138.191,0,20,45m,0.01%
10/08/20 1:25,10/08/20 2:10,AUDJPY,Buy,0.05,-,-,75.74,75.773,0,165,45m,0.05%
10/08/20 1:25,10/08/20 2:10,EURJPY,Buy,0.05,-,-,124.734,124.766,0,160,45m,0.05%
04/08/20 1:40,04/08/20 2:10,AUDJPY,Buy,0.05,-,-,75.455,75.443,0,-60,29m,-0.02%
03/08/20 1:20,03/08/20 2:10,USDJPY,Buy,0.05,-,-,105.729,105.793,0,320,49m,0.10%
03/08/20 0:10,03/08/20 1:10,AUDJPY,Buy,0.05,-,-,75.493,75.539,0,230,59m,0.07%
03/08/20 0:05,03/08/20 1:10,EURJPY,Buy,0.05,-,-,124.597,124.67,0,365,1h 4m,0.11%
03/08/20 0:05,03/08/20 1:10,GBPJPY,Buy,0.05,-,-,138.367,138.44,0,365,1h 4m,0.11%
03/08/20 0:10,03/08/20 1:10,USDJPY,Buy,0.05,-,-,105.816,105.836,0,100,59m,0.03%
31/07/20 3:00,31/07/20 6:00,AUDJPY,Sell,0.05,-,-,75.393,75.112,0,1405,3h 0m,0.43%
31/07/20 3:00,31/07/20 6:00,CHFJPY,Sell,0.05,-,-,115.202,114.975,0,1135,3h 0m,0.35%
31/07/20 3:00,31/07/20 6:00,GBPJPY,Sell,0.05,-,-,137.29,136.919,0,1855,2h 59m,0.57%
31/07/20 3:00,31/07/20 6:00,EURJPY,Sell,0.05,-,-,124.278,123.972,0,1530,2h 59m,0.47%
31/07/20 1:45,31/07/20 2:10,GBPJPY,Buy,0.05,-,-,137.116,137.199,0,415,24m,0.13%
31/07/20 1:45,31/07/20 2:10,USDJPY,Buy,0.05,-,-,104.743,104.754,0,55,25m,0.02%
30/07/20 3:40,30/07/20 7:10,CHFJPY,Sell,0.05,-,-,115.135,115.081,0,270,3h 30m,0.08%
30/07/20 4:00,30/07/20 7:05,AUDJPY,Sell,0.05,-,-,75.437,75.404,0,165,3h 5m,0.05%
30/07/20 3:35,30/07/20 7:05,AUDJPY,Sell,0.05,-,-,75.424,75.404,0,100,3h 30m,0.03%
30/07/20 3:20,30/07/20 7:05,GBPJPY,Sell,0.05,-,-,136.423,136.352,0,355,3h 45m,0.11%
30/07/20 4:50,30/07/20 7:05,GBPJPY,Sell,0.05,-,-,136.406,136.352,0,270,2h 15m,0.08%
30/07/20 3:20,30/07/20 7:00,CADJPY,Sell,0.05,-,-,78.745,78.733,0,60,3h 40m,0.02%
30/07/20 4:50,30/07/20 7:00,CADJPY,Sell,0.05,-,-,78.735,78.733,0,10,2h 9m,0.00%
30/07/20 3:40,30/07/20 6:50,EURJPY,Sell,0.04,-,-,123.784,123.702,0,328,3h 10m,0.10%
30/07/20 3:00,30/07/20 6:00,USDJPY,Sell,0.05,-,-,105.037,105.066,0,-145,3h 0m,-0.04%
30/07/20 0:06,30/07/20 1:10,USDJPY,Buy,0.05,-,-,104.926,104.943,0,85,1h 3m,0.03%
29/07/20 4:05,29/07/20 9:40,CHFJPY,Sell,0.05,-,-,114.487,114.511,0,-120,5h 34m,-0.04%
29/07/20 4:00,29/07/20 7:50,CADJPY,Sell,0.05,-,-,78.608,78.554,0,270,3h 50m,0.08%
29/07/20 4:00,29/07/20 7:05,EURJPY,Sell,0.03,-,-,123.219,123.206,0,39,3h 5m,0.01%
29/07/20 4:00,29/07/20 7:05,AUDJPY,Sell,0.05,-,-,75.389,75.276,0,565,3h 5m,0.18%
29/07/20 4:10,29/07/20 7:00,USDJPY,Sell,0.05,-,-,105.141,105.056,0,425,2h 50m,0.13%
29/07/20 4:00,29/07/20 7:00,GBPJPY,Sell,0.05,-,-,135.911,135.766,0,725,3h 0m,0.23%
29/07/20 3:05,29/07/20 6:00,GBPJPY,Sell,0.05,-,-,135.89,135.776,0,570,2h 55m,0.18%
29/07/20 3:00,29/07/20 6:00,USDJPY,Sell,0.05,-,-,105.109,105.05,0,295,2h 59m,0.09%
29/07/20 3:05,29/07/20 6:00,CADJPY,Sell,0.05,-,-,78.566,78.558,0,40,2h 54m,0.01%
29/07/20 3:05,29/07/20 6:00,AUDJPY,Sell,0.05,-,-,75.273,75.276,0,-15,2h 55m,0.00%
29/07/20 3:00,29/07/20 6:00,EURJPY,Sell,0.05,-,-,123.174,123.213,0,-195,2h 59m,-0.06%
29/07/20 1:10,29/07/20 2:10,USDJPY,Buy,0.05,-,-,105.047,105.097,0,250,1h 0m,0.08%
29/07/20 1:35,29/07/20 2:10,AUDJPY,Buy,0.05,-,-,75.17,75.204,0,170,35m,0.05%
29/07/20 1:30,29/07/20 2:10,EURJPY,Buy,0.04,-,-,123.104,123.175,0,284,39m,0.09%
28/07/20 4:05,28/07/20 8:30,CHFJPY,Sell,0.05,-,-,114.497,114.522,0,-125,4h 24m,-0.04%
28/07/20 3:55,28/07/20 8:30,CHFJPY,Sell,0.05,-,-,114.479,114.522,0,-215,4h 35m,-0.07%
28/07/20 4:00,28/07/20 8:30,CADJPY,Sell,0.05,-,-,78.921,78.971,0,-250,4h 29m,-0.08%
28/07/20 4:00,28/07/20 7:00,EURJPY,Sell,0.03,-,-,123.926,123.791,0,405,2h 59m,0.13%
