Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open,Close,Pips,Profit,Duration,Gain
24/05/21 0:43,24/05/21 1:00,EURUSD,Buy,0.1,-,-,1.21778,1.21805,0,2.15,17m,0.11%
21/05/21 22:12,21/05/21 23:00,USDJPY,Buy,0.1,-,-,108.878,108.908,0,2.2,47m,0.11%
21/05/21 17:00,21/05/21 20:02,EURGBP,Sell,0.1,-,-,0.85985,0.85985,0,-0.55,3h 2m,-0.03%
21/05/21 13:20,21/05/21 13:55,USDCHF,Buy,0.1,-,-,0.89591,0.89657,0,6.81,35m,0.34%
21/05/21 0:22,21/05/21 1:58,USDJPY,Buy,0.1,-,-,108.786,108.841,0,4.5,1h 36m,0.22%
19/05/21 15:17,20/05/21 7:10,EURCHF,Sell,0.1,-,-,1.10105,1.10093,0,-0.36,15h 53m,-0.02%
17/05/21 9:34,17/05/21 10:45,USDCHF,Buy,0.1,-,-,0.9017,0.90213,0,4.22,1h 11m,0.21%
17/05/21 9:20,17/05/21 9:22,USDCHF,Buy,0.1,-,-,0.90178,0.90202,0,2.11,2m,0.11%
17/05/21 0:11,17/05/21 2:59,USDJPY,Buy,0.09,-,-,109.361,109.416,0,4.02,2h 47m,0.20%
14/05/21 23:56,17/05/21 2:14,GBPCHF,Buy,0.09,-,-,1.27134,1.27155,0,1.54,2d ,0.08%
17/05/21 1:06,17/05/21 2:00,GBPUSD,Sell,0.09,-,-,1.41014,1.40956,0,4.72,54m,0.24%
14/05/21 13:06,14/05/21 14:45,USDCHF,Sell,0.09,-,-,0.90463,0.90394,0,6.37,1h 38m,0.32%
12/05/21 15:31,12/05/21 15:54,EURCHF,Buy,0.09,-,-,1.09598,1.09764,0,16.03,23m,0.81%
12/05/21 0:07,12/05/21 2:48,USDJPY,Buy,0.09,-,-,108.642,108.697,0,4.05,2h 41m,0.21%
10/05/21 21:56,11/05/21 1:30,GBPUSD,Buy,0.09,-,-,1.41287,1.41272,0,-2.17,3h 33m,-0.11%
10/05/21 9:27,10/05/21 10:33,USDCHF,Buy,0.09,-,-,0.90089,0.90137,0,4.29,1h 5m,0.22%
10/05/21 1:09,10/05/21 3:51,GBPUSD,Sell,0.09,-,-,1.4012,1.40297,0,-16.43,2h 41m,-0.83%
07/05/21 23:40,10/05/21 3:50,USDCAD,Buy,0.09,-,-,1.21294,1.2125,0,-3.97,2d ,-0.20%
10/05/21 0:01,10/05/21 3:04,USDJPY,Buy,0.09,-,-,108.626,108.672,0,3.31,3h 2m,0.17%
07/05/21 23:41,10/05/21 1:56,EURCAD,Buy,0.09,-,-,1.47517,1.47526,0,-0.39,2d ,-0.02%
07/05/21 23:29,10/05/21 1:29,GBPCAD,Buy,0.09,-,-,1.69876,1.70024,0,10.08,2d ,0.51%
10/05/21 0:02,10/05/21 1:10,GBPAUD,Buy,0.09,-,-,1.7824,1.78366,0,8.41,1h 7m,0.43%
07/05/21 23:52,10/05/21 0:11,EURNZD,Buy,0.09,-,-,1.67018,1.67077,0,2.68,2d ,0.14%
07/05/21 23:49,10/05/21 0:01,GBPCHF,Buy,0.09,-,-,1.2601,1.26176,0,16.02,2d ,0.82%
07/05/21 17:50,07/05/21 18:47,EURGBP,Buy,0.09,-,-,0.86872,0.86899,0,2.9,56m,0.15%
07/05/21 15:30,07/05/21 17:48,EURGBP,Sell,0.09,-,-,0.86881,0.86881,0,-0.5,2h 18m,-0.03%
07/05/21 13:33,07/05/21 15:30,USDCHF,Sell,0.09,-,-,0.90846,0.90743,0,9.72,1h 57m,0.50%
06/05/21 22:56,07/05/21 3:03,GBPCAD,Buy,0.09,-,-,1.69056,1.68955,0,-8.39,4h 6m,-0.43%
05/05/21 15:00,05/05/21 21:55,EURCHF,Buy,0.09,-,-,1.09667,1.0961,0,-6.11,6h 55m,-0.31%
03/05/21 9:57,03/05/21 11:20,USDCHF,Buy,0.09,-,-,0.91306,0.91337,0,2.55,1h 23m,0.13%
30/04/21 23:56,03/05/21 9:06,GBPAUD,Buy,0.09,-,-,1.79189,1.79132,0,-4.84,2d ,-0.25%
03/05/21 0:02,03/05/21 6:25,EURNZD,Buy,0.09,-,-,1.6767,1.67658,0,-1.27,6h 23m,-0.07%
03/05/21 0:03,03/05/21 3:12,EURCHF,Buy,0.09,-,-,1.09802,1.09836,0,2.85,3h 9m,0.15%
03/05/21 0:02,03/05/21 2:30,AUDJPY,Sell,0.09,-,-,84.402,84.324,0,5.92,2h 27m,0.31%
03/05/21 0:02,03/05/21 2:15,NZDUSD,Sell,0.09,-,-,0.71751,0.71676,0,6.25,2h 12m,0.32%
03/05/21 0:02,03/05/21 1:00,EURUSD,Sell,0.09,-,-,1.20295,1.20261,0,2.56,57m,0.13%
03/05/21 0:01,03/05/21 0:02,EURUSD,Sell,0.09,-,-,1.20319,1.20284,0,2.65,1m,0.14%
30/04/21 17:55,30/04/21 18:16,EURGBP,Buy,0.09,-,-,0.86964,0.87091,0,15.29,21m,0.80%
28/04/21 21:36,29/04/21 1:18,GBPCHF,Buy,0.09,-,-,1.26876,1.26802,0,-7.98,3h 41m,-0.42%
28/04/21 17:04,28/04/21 21:19,EURCHF,Buy,0.09,-,-,1.10374,1.10437,0,5.72,4h 15m,0.30%
28/04/21 0:01,28/04/21 2:04,USDJPY,Buy,0.09,-,-,108.716,108.765,0,3.55,2h 3m,0.19%
28/04/21 0:01,28/04/21 1:01,USDCHF,Buy,0.09,-,-,0.91366,0.91386,0,1.47,1h 0m,0.08%
26/04/21 21:02,26/04/21 23:16,GBPUSD,Sell,0.09,-,-,1.38974,1.39013,0,-4.01,2h 14m,-0.21%
26/04/21 9:31,26/04/21 12:09,USDCHF,Sell,0.09,-,-,0.91317,0.91398,0,-8.48,2h 38m,-0.44%
26/04/21 0:01,26/04/21 3:21,EURAUD,Sell,0.09,-,-,1.56194,1.56085,0,7.1,3h 20m,0.37%
23/04/21 23:55,26/04/21 3:11,AUDJPY,Buy,0.09,-,-,83.597,83.608,0,0.29,2d ,0.02%
23/04/21 23:53,26/04/21 1:05,GBPAUD,Sell,0.09,-,-,1.79184,1.79056,0,8.08,2d ,0.42%
26/04/21 0:12,26/04/21 1:03,NZDUSD,Buy,0.09,-,-,0.71932,0.71967,0,2.65,51m,0.14%
22/04/21 23:01,23/04/21 17:48,USDJPY,Buy,0.09,-,-,107.995,108.043,0,3.39,18h 46m,0.18%
22/04/21 21:03,23/04/21 2:07,EURAUD,Sell,0.09,-,-,1.55912,1.55896,0,0.52,5h 3m,0.03%
23/04/21 0:48,23/04/21 0:52,NZDUSD,Buy,0.09,-,-,0.71584,0.71596,0,0.58,3m,0.03%
16/04/21 17:28,22/04/21 15:01,EURGBP,Buy,0.09,-,-,0.86763,0.86763,0,-3.44,5d ,-0.18%
21/04/21 17:00,22/04/21 4:53,EURCHF,Sell,0.09,-,-,1.1035,1.10328,0,0.59,11h 53m,0.03%
19/04/21 9:12,21/04/21 10:48,USDCHF,Buy,0.09,-,-,0.92005,0.91806,0,-19.83,2d ,-1.03%
19/04/21 0:02,19/04/21 2:30,EURUSD,Buy,0.09,-,-,1.19751,1.19696,0,-5.45,2h 27m,-0.28%
19/04/21 0:18,19/04/21 2:21,NZDUSD,Buy,0.09,-,-,0.7135,0.71334,0,-1.94,2h 2m,-0.10%
19/04/21 0:08,19/04/21 1:08,EURNZD,Sell,0.09,-,-,1.67875,1.678,0,4.32,59m,0.22%
19/04/21 0:15,19/04/21 1:02,USDJPY,Buy,0.09,-,-,108.782,108.833,0,3.72,47m,0.19%
16/04/21 17:58,16/04/21 19:33,AUDNZD,Sell,0.09,-,-,1.08368,1.08313,0,3.03,1h 34m,0.16%
16/04/21 15:08,16/04/21 16:08,EURGBP,Buy,0.09,-,-,0.86791,0.86827,0,3.97,1h 0m,0.21%
14/04/21 17:54,15/04/21 9:58,EURCHF,Sell,0.09,-,-,1.10436,1.10496,0,-7.4,16h 3m,-0.38%
12/04/21 21:39,12/04/21 22:45,EURGBP,Buy,0.09,-,-,0.86628,0.86637,0,0.61,1h 5m,0.03%
12/04/21 21:23,12/04/21 21:37,GBPUSD,Buy,0.09,-,-,1.37353,1.37425,0,5.98,13m,0.31%
12/04/21 9:42,12/04/21 10:00,USDCHF,Buy,0.09,-,-,0.92563,0.92605,0,3.58,17m,0.19%
12/04/21 0:04,12/04/21 4:42,USDJPY,Sell,0.09,-,-,109.695,109.64,0,4.01,4h 37m,0.21%
09/04/21 23:53,12/04/21 2:23,EURNZD,Sell,0.09,-,-,1.69112,1.69046,0,3.59,2d ,0.19%
09/04/21 23:43,12/04/21 1:30,GBPUSD,Buy,0.09,-,-,1.37056,1.37065,0,-0.01,2d ,0.00%
09/04/21 17:41,09/04/21 18:17,EURGBP,Sell,0.09,-,-,0.8663,0.86552,0,9.14,35m,0.48%
08/04/21 22:57,09/04/21 1:42,GBPCAD,Buy,0.09,-,-,1.72507,1.72527,0,0.54,2h 44m,0.03%
09/04/21 0:14,09/04/21 1:23,USDJPY,Buy,0.09,-,-,109.28,109.342,0,4.6,1h 8m,0.24%
07/04/21 21:51,08/04/21 7:15,GBPCHF,Sell,0.09,-,-,1.27685,1.2784,0,-17.33,9h 23m,-0.91%
07/04/21 21:59,07/04/21 22:54,EURGBP,Buy,0.09,-,-,0.86385,0.86422,0,4.08,54m,0.21%
02/04/21 23:45,05/04/21 1:57,USDJPY,Buy,0.09,-,-,110.653,110.706,0,3.69,2d ,0.19%
02/04/21 22:45,02/04/21 23:55,GBPUSD,Sell,0.09,-,-,1.38322,1.38265,0,4.63,1h 9m,0.24%
02/04/21 15:30,02/04/21 15:49,EURGBP,Sell,0.09,-,-,0.85159,0.85087,0,8.46,19m,0.45%
01/04/21 4:48,01/04/21 7:43,GBPCAD,Sell,0.09,-,-,1.73345,1.73445,0,-7.65,2h 54m,-0.40%
31/03/21 20:07,31/03/21 23:51,EURCHF,Sell,0.09,-,-,1.10714,1.10768,0,-5.65,3h 43m,-0.30%
31/03/21 17:00,31/03/21 19:59,EURCHF,Buy,0.09,-,-,1.10488,1.10684,0,18.22,2h 59m,0.97%
29/03/21 21:53,29/03/21 23:45,GBPUSD,Buy,0.09,-,-,1.37561,1.37614,0,4.27,1h 51m,0.23%
26/03/21 19:48,29/03/21 4:52,EURCHF,Buy,0.09,-,-,1.10798,1.10753,0,-5.01,2d ,-0.27%
26/03/21 23:56,29/03/21 1:33,GBPAUD,Buy,0.09,-,-,1.80475,1.80606,0,8.1,2d ,0.43%
26/03/21 22:59,29/03/21 1:33,USDCAD,Buy,0.09,-,-,1.25744,1.25794,0,2.89,2d ,0.15%
29/03/21 0:03,29/03/21 1:01,USDJPY,Sell,0.09,-,-,109.718,109.654,0,4.75,58m,0.25%
26/03/21 23:47,29/03/21 1:00,NZDUSD,Sell,0.09,-,-,0.69981,0.69955,0,1.65,2d ,0.09%
26/03/21 21:08,26/03/21 22:15,EURUSD,Buy,0.09,-,-,1.17878,1.1794,0,5.08,1h 7m,0.27%
26/03/21 15:09,26/03/21 16:38,EURGBP,Sell,0.09,-,-,0.85574,0.85467,0,12.78,1h 29m,0.69%
24/03/21 20:41,25/03/21 2:53,EURCHF,Buy,0.09,-,-,1.10615,1.10569,0,-5.52,6h 11m,-0.30%
23/03/21 23:00,24/03/21 3:47,USDJPY,Buy,0.09,-,-,108.583,108.634,0,3.6,4h 47m,0.19%
22/03/21 9:00,22/03/21 11:11,USDCHF,Sell,0.09,-,-,0.93011,0.92991,0,1.44,2h 10m,0.08%
22/03/21 0:01,22/03/21 2:30,NZDUSD,Buy,0.08,-,-,0.71467,0.71555,0,6.6,2h 29m,0.36%
22/03/21 0:01,22/03/21 2:30,EURUSD,Buy,0.08,-,-,1.18774,1.18887,0,8.6,2h 28m,0.47%
22/03/21 0:02,22/03/21 2:30,GBPUSD,Buy,0.08,-,-,1.38429,1.38413,0,-1.72,2h 27m,-0.09%
22/03/21 1:00,22/03/21 2:27,EURAUD,Sell,0.08,-,-,1.54021,1.5382,0,11.99,1h 27m,0.66%
22/03/21 0:22,22/03/21 1:45,EURNZD,Sell,0.08,-,-,1.66238,1.6616,0,4.03,1h 22m,0.22%
22/03/21 0:27,22/03/21 1:12,USDJPY,Buy,0.08,-,-,108.655,108.836,0,12.86,44m,0.71%
22/03/21 0:40,22/03/21 1:03,AUDJPY,Buy,0.08,-,-,83.826,83.966,0,9.86,23m,0.55%
22/03/21 0:15,22/03/21 1:02,USDJPY,Buy,0.08,-,-,108.687,108.738,0,3.31,47m,0.18%
22/03/21 0:08,22/03/21 1:02,USDCHF,Sell,0.08,-,-,0.93075,0.92975,0,8.16,53m,0.46%
22/03/21 0:02,22/03/21 1:00,EURGBP,Buy,0.08,-,-,0.8583,0.85874,0,4.43,57m,0.25%
22/03/21 0:01,22/03/21 0:02,EURCAD,Buy,0.08,-,-,1.48746,1.48916,0,10.42,59s,0.59%
19/03/21 23:55,19/03/21 23:55,EURNZD,Sell,0.08,-,-,1.66159,1.6614,0,0.64,24s,0.04%
19/03/21 23:55,19/03/21 23:55,NZDUSD,Buy,0.08,-,-,0.71647,0.7165,0,-0.2,19s,-0.01%
19/03/21 19:00,19/03/21 23:01,EURCHF,Sell,0.08,-,-,1.10758,1.10621,0,11.35,4h 1m,0.65%
19/03/21 13:01,19/03/21 14:37,USDCHF,Sell,0.08,-,-,0.92974,0.92798,0,14.73,1h 36m,0.85%
18/03/21 21:26,19/03/21 7:43,EURAUD,Sell,0.08,-,-,1.53318,1.53748,0,-27.24,10h 16m,-1.54%
18/03/21 16:53,18/03/21 22:40,AUDNZD,Sell,0.08,-,-,1.08189,1.08236,0,-3.14,5h 47m,-0.18%
18/03/21 15:29,18/03/21 16:30,AUDNZD,Buy,0.08,-,-,1.07905,1.08039,0,7.27,1h 1m,0.41%
17/03/21 21:00,17/03/21 22:37,GBPCHF,Buy,0.08,-,-,1.28509,1.28689,0,15.17,1h 36m,0.87%
17/03/21 15:07,17/03/21 18:50,EURCHF,Sell,0.08,-,-,1.10437,1.10428,0,0.33,3h 43m,0.02%
15/03/21 23:14,16/03/21 1:01,AUDJPY,Sell,0.08,-,-,84.664,84.62,0,2.56,1h 46m,0.15%
11/03/21 23:47,15/03/21 9:07,USDJPY,Sell,0.08,-,-,108.498,109.348,0,-63.09,3d ,-3.48%
12/03/21 22:12,15/03/21 8:01,EURCHF,Sell,0.08,-,-,1.11123,1.11015,0,8.5,2d ,0.47%
15/03/21 1:26,15/03/21 2:14,EURAUD,Sell,0.08,-,-,1.54193,1.53996,0,11.79,47m,0.66%
15/03/21 0:07,15/03/21 2:02,USDJPY,Buy,0.08,-,-,109.051,109.107,0,3.67,1h 55m,0.21%
15/03/21 0:11,15/03/21 1:19,EURUSD,Buy,0.08,-,-,1.19471,1.19531,0,4.36,1h 8m,0.24%
12/03/21 23:30,15/03/21 1:18,USDCAD,Sell,0.08,-,-,1.24857,1.2473,0,7.5,2d ,0.42%
12/03/21 22:36,12/03/21 23:34,GBPUSD,Sell,0.08,-,-,1.39305,1.39224,0,6.04,57m,0.34%
12/03/21 22:43,12/03/21 23:26,EURUSD,Sell,0.08,-,-,1.19584,1.19542,0,2.92,42m,0.17%
12/03/21 22:11,12/03/21 22:36,NZDUSD,Buy,0.08,-,-,0.71708,0.71773,0,4.76,24m,0.27%
11/03/21 21:42,12/03/21 1:02,EURAUD,Buy,0.08,-,-,1.53823,1.53892,0,3.38,3h 20m,0.19%
12/03/21 0:12,12/03/21 0:17,NZDUSD,Buy,0.08,-,-,0.72238,0.72272,0,2.28,5m,0.13%
12/03/21 0:09,12/03/21 0:11,GBPUSD,Buy,0.08,-,-,1.39889,1.39885,0,-0.76,1m,-0.04%
11/03/21 22:29,11/03/21 23:38,GBPCAD,Buy,0.08,-,-,1.75213,1.75371,0,9.65,1h 8m,0.55%
11/03/21 17:25,11/03/21 21:55,AUDNZD,Sell,0.08,-,-,1.07741,1.07738,0,-0.27,4h 29m,-0.02%
10/03/21 21:28,10/03/21 22:58,EURGBP,Buy,0.08,-,-,0.85562,0.85602,0,4.02,1h 29m,0.23%
10/03/21 17:18,10/03/21 21:52,EURCHF,Sell,0.08,-,-,1.10784,1.10818,0,-3.37,4h 34m,-0.19%
08/03/21 1:21,08/03/21 4:41,EURAUD,Buy,0.08,-,-,1.54629,1.54712,0,4.67,3h 20m,0.27%
08/03/21 0:07,08/03/21 3:56,EURCHF,Buy,0.08,-,-,1.10858,1.10996,0,11.42,3h 49m,0.66%
05/03/21 23:56,08/03/21 3:47,GBPCHF,Buy,0.08,-,-,1.28799,1.28888,0,7.14,2d ,0.41%
08/03/21 1:11,08/03/21 3:24,GBPUSD,Sell,0.08,-,-,1.38568,1.38444,0,9.48,2h 12m,0.55%
05/03/21 23:52,08/03/21 2:53,GBPCAD,Buy,0.08,-,-,1.75012,1.75027,0,0.18,2d ,0.01%
08/03/21 0:07,08/03/21 2:15,USDCHF,Buy,0.08,-,-,0.93001,0.93041,0,3,2h 7m,0.18%
08/03/21 0:10,08/03/21 1:02,GBPUSD,Buy,0.08,-,-,1.38279,1.38457,0,13.8,52m,0.81%
05/03/21 23:29,08/03/21 0:01,USDCHF,Sell,0.08,-,-,0.93145,0.92955,0,15.55,2d ,0.92%
05/03/21 22:19,05/03/21 23:50,NZDUSD,Sell,0.08,-,-,0.71732,0.71665,0,4.92,1h 30m,0.29%
05/03/21 22:32,05/03/21 23:29,GBPUSD,Sell,0.08,-,-,1.38506,1.38396,0,8.36,57m,0.50%
05/03/21 22:49,05/03/21 22:59,EURUSD,Sell,0.08,-,-,1.19223,1.19161,0,4.52,9m,0.27%
05/03/21 15:07,05/03/21 16:57,EURGBP,Buy,0.08,-,-,0.86283,0.86283,0,-0.44,1h 49m,-0.03%
05/03/21 13:35,05/03/21 15:30,USDCHF,Buy,0.08,-,-,0.92808,0.92876,0,5.42,1h 55m,0.33%
03/03/21 17:58,04/03/21 1:22,EURCHF,Sell,0.08,-,-,1.10759,1.10819,0,-6.72,7h 23m,-0.40%
03/03/21 15:47,03/03/21 17:45,EURCHF,Buy,0.08,-,-,1.10603,1.10734,0,10.97,1h 57m,0.66%
02/03/21 23:49,03/03/21 2:01,GBPCAD,Sell,0.08,-,-,1.76452,1.76318,0,7.76,2h 12m,0.47%
03/03/21 0:01,03/03/21 1:14,USDJPY,Buy,0.08,-,-,106.694,106.75,0,3.76,1h 13m,0.23%
01/03/21 9:53,02/03/21 11:08,USDCHF,Sell,0.08,-,-,0.90926,0.91926,0,-87.83,1d ,-5.07%
01/03/21 1:03,01/03/21 6:47,EURAUD,Buy,0.08,-,-,1.56361,1.56008,0,-22.3,5h 43m,-1.27%
01/03/21 1:06,01/03/21 6:42,GBPUSD,Sell,0.08,-,-,1.39459,1.39659,0,-16.44,5h 36m,-0.93%
26/02/21 23:52,01/03/21 6:27,GBPCAD,Sell,0.08,-,-,1.77453,1.77552,0,-6.96,2d ,-0.39%
26/02/21 23:56,01/03/21 3:29,USDJPY,Buy,0.08,-,-,106.556,106.618,0,4.09,2d ,0.23%
26/02/21 22:02,01/03/21 2:54,EURCHF,Buy,0.08,-,-,1.09794,1.09794,0,-0.63,2d ,-0.04%
26/02/21 23:51,01/03/21 1:22,EURCAD,Sell,0.08,-,-,1.53744,1.5361,0,7.9,2d ,0.45%
26/02/21 22:50,01/03/21 1:08,GBPCHF,Buy,0.08,-,-,1.26698,1.2675,0,4.07,2d ,0.23%
26/02/21 23:56,01/03/21 1:06,EURGBP,Sell,0.08,-,-,0.8669,0.86589,0,10.73,2d ,0.61%
01/03/21 0:04,01/03/21 0:10,USDJPY,Buy,0.08,-,-,106.489,106.536,0,3.09,5m,0.18%
26/02/21 21:37,26/02/21 22:14,USDCHF,Buy,0.08,-,-,0.90859,0.90957,0,8.18,37m,0.47%
26/02/21 17:56,26/02/21 18:10,EURGBP,Buy,0.08,-,-,0.86754,0.86886,0,14.29,13m,0.83%
25/02/21 22:08,26/02/21 0:47,GBPCAD,Sell,0.08,-,-,1.76636,1.76554,0,4.47,2h 38m,0.26%
25/02/21 15:57,25/02/21 16:45,AUDNZD,Sell,0.08,-,-,1.07317,1.07175,0,8.03,47m,0.47%
25/02/21 0:53,25/02/21 1:31,GBPAUD,Sell,0.08,-,-,1.7762,1.7748,0,8.49,38m,0.50%
24/02/21 15:23,24/02/21 20:59,EURCHF,Buy,0.08,-,-,1.10121,1.10237,0,9.78,5h 36m,0.58%
24/02/21 0:03,24/02/21 2:00,USDJPY,Buy,0.08,-,-,105.252,105.302,0,3.36,1h 57m,0.20%
23/02/21 22:24,24/02/21 1:04,GBPCAD,Buy,0.08,-,-,1.77564,1.77714,0,8.75,2h 39m,0.52%
22/02/21 9:20,22/02/21 11:38,USDCHF,Sell,0.08,-,-,0.89871,0.89875,0,-0.8,2h 18m,-0.05%
22/02/21 1:37,22/02/21 5:07,EURAUD,Buy,0.08,-,-,1.53824,1.53859,0,1.76,3h 30m,0.10%
22/02/21 1:37,22/02/21 4:08,GBPUSD,Sell,0.08,-,-,1.40192,1.40287,0,-8.04,2h 30m,-0.48%
22/02/21 1:01,22/02/21 1:17,GBPUSD,Sell,0.08,-,-,1.40174,1.40096,0,5.8,16m,0.34%
22/02/21 0:01,22/02/21 0:17,NZDUSD,Buy,0.08,-,-,0.72927,0.72952,0,1.56,16m,0.09%
22/02/21 0:13,22/02/21 0:16,EURUSD,Sell,0.08,-,-,1.21215,1.21236,0,-2.12,2m,-0.13%
19/02/21 19:05,19/02/21 23:56,EURCHF,Sell,0.08,-,-,1.08627,1.0864,0,-1.6,4h 50m,-0.09%
19/02/21 22:54,19/02/21 23:46,GBPUSD,Buy,0.08,-,-,1.40026,1.40079,0,3.8,52m,0.23%
19/02/21 15:09,19/02/21 17:33,EURGBP,Buy,0.08,-,-,0.86544,0.86544,0,-0.44,2h 24m,-0.03%
19/02/21 0:06,19/02/21 1:14,GBPUSD,Buy,0.08,-,-,1.39728,1.39751,0,1.4,1h 8m,0.08%
18/02/21 17:23,18/02/21 19:25,AUDNZD,Buy,0.08,-,-,1.07671,1.07644,0,-1.99,2h 1m,-0.12%
