Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open,Close,Pips,Profit,Duration,Gain
12/02/21 19:21,15/02/21 2:53,GBPUSD,Buy,0.31,-,-,1.38591,1.38749,0,46.21,2d ,1.86%
12/02/21 7:57,12/02/21 10:09,USDJPY,Buy,0.4,-,-,104.845,104.907,0,22.36,2h 12m,0.91%
08/02/21 17:19,08/02/21 18:21,GBPUSD,Buy,0.3,-,-,1.37415,1.37245,0,-52.32,1h 2m,-2.08%
08/02/21 0:05,08/02/21 2:24,USDJPY,Sell,0.41,-,-,105.334,105.464,0,-51.85,2h 19m,-2.02%
05/02/21 15:35,05/02/21 16:43,GBPUSD,Buy,0.28,-,-,1.37125,1.37229,0,27.89,1h 7m,1.10%
04/02/21 5:45,04/02/21 7:31,GBPUSD,Sell,0.24,-,-,1.36113,1.35999,0,26.31,1h 45m,1.05%
02/02/21 15:36,02/02/21 16:15,GBPUSD,Sell,0.22,-,-,1.36564,1.36443,0,25.66,39m,1.03%
01/02/21 12:31,01/02/21 20:07,USDJPY,Buy,0.39,-,-,104.94,105.003,0,22.15,7h 35m,0.90%
01/02/21 15:23,01/02/21 15:27,GBPUSD,Sell,0.21,-,-,1.36915,1.36814,0,20.29,4m,0.83%
29/01/21 2:35,29/01/21 3:08,USDJPY,Buy,0.39,-,-,104.463,104.54,0,27.48,33m,1.14%
26/01/21 16:53,26/01/21 17:44,GBPUSD,Buy,0.29,-,-,1.37237,1.37338,0,28.02,51m,1.17%
26/01/21 8:37,26/01/21 9:46,GBPUSD,Sell,0.25,-,-,1.36356,1.36172,0,44.91,1h 8m,1.91%
22/01/21 15:36,25/01/21 7:26,USDJPY,Buy,0.38,-,-,103.844,103.714,0,-49.29,2d ,-2.06%
22/01/21 2:06,22/01/21 11:01,EURUSD,Buy,0.22,-,-,1.21731,1.21863,0,28.18,8h 55m,1.19%
21/01/21 15:12,21/01/21 19:18,EURUSD,Buy,0.22,-,-,1.21582,1.21362,0,-49.26,4h 5m,-2.04%
21/01/21 10:41,21/01/21 11:02,GBPUSD,Buy,0.3,-,-,1.37198,1.37352,0,44.88,21m,1.89%
20/01/21 17:09,20/01/21 17:21,USDJPY,Sell,0.38,-,-,103.651,103.542,0,38.78,11m,1.66%
20/01/21 16:52,20/01/21 17:19,EURUSD,Sell,0.22,-,-,1.20854,1.21074,0,-49.25,26m,-2.07%
18/01/21 1:57,18/01/21 9:37,GBPUSD,Sell,0.23,-,-,1.35724,1.35553,0,38.33,7h 39m,1.63%
15/01/21 16:01,15/01/21 16:59,EURUSD,Sell,0.22,-,-,1.21112,1.2098,0,28.19,57m,1.22%
14/01/21 19:56,14/01/21 20:16,GBPUSD,Buy,0.23,-,-,1.37004,1.36795,0,-49.08,20m,-2.08%
14/01/21 14:59,14/01/21 15:30,EURUSD,Sell,0.21,-,-,1.21322,1.21154,0,34.46,30m,1.48%
