Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open,Close,Pips,Profit,Duration,Gain,
28/06/2021 00:20,28/06/2021 08:35,GBPAUD,Sell,0.06,-,-,1.82927,1.82983,0.0,-2.98,8h 14m,-0.23%,
28/06/2021 00:02,28/06/2021 01:01,EURAUD,Sell,0.06,-,-,1.57392,1.57275,0.0,4.91,58m,+0.38%,
25/06/2021 23:08,28/06/2021 00:01,EURAUD,Buy,0.06,-,-,1.57149,1.57284,0.0,5.36,2d ,+0.42%,
25/06/2021 00:25,25/06/2021 12:51,GBPAUD,Buy,0.06,-,-,1.83552,1.83241,0.0,-14.59,12h 25m,-1.13%,
21/06/2021 23:33,21/06/2021 23:56,GBPAUD,Buy,0.06,-,-,1.84651,1.84748,0.0,3.97,22m,+0.31%,
18/06/2021 23:22,21/06/2021 01:45,GBPAUD,Sell,0.06,-,-,1.84408,1.84301,0.0,4.15,2d ,+0.32%,
18/06/2021 23:54,21/06/2021 01:22,GBPCAD,Sell,0.06,-,-,1.72022,1.71915,0.0,4.55,2d ,+0.36%,
18/06/2021 00:18,18/06/2021 03:04,EURAUD,Buy,0.06,-,-,1.57640,1.57704,0.0,2.48,2h 46m,+0.19%,
14/06/2021 22:57,15/06/2021 04:01,GBPAUD,Buy,0.06,-,-,1.82954,1.83007,0.0,1.76,5h 3m,+0.14%,
10/06/2021 23:28,11/06/2021 00:01,GBPAUD,Sell,0.06,-,-,1.82851,1.82879,0.0,-2.01,32m,-0.16%,
01/06/2021 22:06,02/06/2021 04:32,GBPCAD,Sell,0.06,-,-,1.70851,1.70749,0.0,4.42,6h 26m,+0.35%,
31/05/2021 22:47,01/06/2021 01:56,GBPAUD,Sell,0.06,-,-,1.83704,1.83604,0.0,3.95,3h 9m,+0.31%,
31/05/2021 22:48,01/06/2021 01:19,EURAUD,Sell,0.06,-,-,1.58113,1.58010,0.0,4.28,2h 31m,+0.34%,
31/05/2021 22:00,31/05/2021 22:11,GBPCAD,Buy,0.06,-,-,1.71167,1.71289,0.0,5.65,11m,+0.45%,
25/05/2021 22:07,26/05/2021 04:29,GBPCAD,Sell,0.06,-,-,1.70694,1.70595,0.0,4.28,6h 22m,+0.34%,
