Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
08/21/2009 22:30,08/24/2009 01:30,USDJPY,Buy,0.1,93.836,0,94.286,94.47,18.4,1758,02:03:00:00,0.15
08/20/2009 23:45,08/21/2009 03:15,USDJPY,Sell,0.1,94.59,0,94.14,94.026,11.4,1073,00:03:30:00,0.09
08/19/2009 23:00,08/20/2009 08:56,USDJPY,Sell,0.1,94.44,0,93.99,94.44,-45,-4567,00:09:56:00,-0.4
08/18/2009 23:15,08/19/2009 04:15,USDJPY,Sell,0.1,95.2,0,94.75,94.526,22.4,2173,00:05:00:00,0.19
08/17/2009 22:45,08/18/2009 02:30,USDJPY,Sell,0.1,94.89,0,94.44,94.366,7.4,673,00:03:45:00,0.06
08/14/2009 22:30,08/17/2009 01:15,USDJPY,Sell,0.1,95.32,0,94.87,94.636,23.4,2219,02:02:45:00,0.19
08/12/09 23:15,08/13/2009 01:15,USDJPY,Buy,0.1,95.586,0,96.036,96.19,15.4,1486,00:02:00:00,0.13
08/11/09 22:30,08/12/09 3:00,USDJPY,Sell,0.1,96.44,0,95.99,95.936,5.4,473,00:04:30:00,0.04
08/06/09 22:30,08/07/09 2:15,USDJPY,Buy,0.1,94.976,0,95.426,95.49,6.4,586,00:03:45:00,0.05
08/05/09 22:30,08/06/09 2:45,USDJPY,Sell,0.1,95.45,0,95,94.886,11.4,1073,00:04:15:00,0.09
08/04/09 22:45,08/05/09 2:15,USDJPY,Buy,0.1,94.766,0,95.216,95.28,6.4,586,00:03:30:00,0.05
08/04/09 1:30,08/04/09 4:45,USDJPY,Buy,0.1,94.786,0,95.236,95.42,18.4,1800,00:03:15:00,0.16
07/30/2009 22:30,07/31/2009 10:45,USDJPY,Buy,0.1,95.136,0,95.586,95.58,-0.6,-114,00:12:15:00,-0.01
07/28/2009 23:00,07/29/2009 02:00,USDJPY,Sell,0.1,95.01,0,94.56,94.376,18.4,1773,00:03:00:00,0.16
07/28/2009 01:45,07/28/2009 02:15,USDJPY,Buy,0.1,94.696,0,95.146,95.24,9.4,900,00:00:30:00,0.08
07/21/2009 23:00,07/22/2009 02:30,USDJPY,Sell,0.1,94.13,0,93.68,93.546,13.4,1273,00:03:30:00,0.11
07/16/2009 22:30,07/17/2009 03:00,USDJPY,Sell,0.1,94.16,0,93.71,93.696,1.4,73,00:04:30:00,0.01
07/16/2009 01:45,07/16/2009 03:45,USDJPY,Buy,0.1,93.646,0,94.096,94.36,26.4,2600,00:02:00:00,0.23
07/10/09 22:45,07/13/2009 03:54,USDJPY,Sell,0.1,92.85,0,92.4,92.85,-45,-4621,02:05:09:00,-0.41
