Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open,Close,Pips,Profit,Duration,Gain,
23/06/2021 00:27,25/06/2021 17:04,EURUSD,Buy,0.09,-,-,1.19406,1.19694,0.0,19.73,2d ,+0.33%,
22/06/2021 16:00,23/06/2021 00:18,EURJPY,Buy,0.04,-,-,131.65400,132.07200,0.0,12.30,8h 18m,+0.21%,
22/06/2021 08:00,22/06/2021 21:00,USDCHF,Buy,0.12,-,-,0.91972,0.91859,0.0,-13.03,13h 0m,-0.22%,
22/06/2021 16:00,22/06/2021 19:22,EURJPY,Buy,0.09,-,-,131.65400,131.98900,0.0,22.34,3h 22m,+0.38%,
22/06/2021 06:00,22/06/2021 18:00,USDJPY,Sell,0.12,-,-,110.35900,110.73000,0.0,-34.45,11h 59m,-0.58%,
22/06/2021 09:00,22/06/2021 17:00,EURUSD,Sell,0.12,-,-,1.18918,1.19034,0.0,-12.35,7h 59m,-0.21%,
17/06/2021 18:15,21/06/2021 23:24,CADJPY,Sell,0.06,-,-,89.34500,89.24500,0.0,3.90,4d ,+0.07%,
21/06/2021 08:00,21/06/2021 19:00,GBPCHF,Buy,0.12,-,-,1.27354,1.27799,0.0,48.16,11h 0m,+0.82%,
18/06/2021 13:00,18/06/2021 18:00,USDJPY,Buy,0.12,-,-,110.14800,110.22300,0.0,6.23,5h 0m,+0.11%,
18/06/2021 07:00,18/06/2021 18:00,USDJPY,Buy,0.12,-,-,110.19400,110.22400,0.0,2.09,10h 59m,+0.04%,
17/06/2021 12:00,17/06/2021 18:52,EURJPY,Sell,0.04,-,-,132.19300,131.36000,0.0,25.15,6h 52m,+0.43%,
17/06/2021 12:00,17/06/2021 15:57,EURJPY,Sell,0.13,-,-,132.19300,131.83100,0.0,34.98,3h 57m,+0.60%,
15/06/2021 00:01,17/06/2021 12:00,EURJPY,Buy,0.04,-,-,133.41100,132.19400,0.0,-37.59,2d ,-0.64%,
14/06/2021 18:47,16/06/2021 21:15,EURUSD,Sell,0.04,-,-,1.21263,1.20368,0.0,29.50,2d ,+0.51%,
14/06/2021 18:47,16/06/2021 21:02,EURUSD,Sell,0.09,-,-,1.21263,1.20589,0.0,49.74,2d ,+0.86%,
15/06/2021 00:01,15/06/2021 11:10,EURJPY,Buy,0.09,-,-,133.41100,133.66600,0.0,16.67,11h 9m,+0.29%,
15/06/2021 00:37,15/06/2021 00:37,EURUSD,Buy,0.29,-,-,1.21199,1.21203,0.0,-0.64,9s,-0.01%,
14/06/2021 04:00,14/06/2021 18:34,USDJPY,Buy,0.23,-,-,109.81900,109.99500,0.0,29.08,14h 34m,+0.51%,
14/06/2021 07:00,14/06/2021 18:00,EURAUD,Sell,0.11,-,-,1.57112,1.57048,0.0,3.87,10h 59m,+0.07%,
